wind_speed,wind_direction,active_power,ambient_temp,sd_wd,turbulence_intensity
3.682065217,6.765543478,0.048613696,6.517065217,5.625011133,0.054813153
3.334130435,-2.318478261,0.027206667,6.586086957,3.951348896,0.025542601
3.343478261,-0.824347826,0.033950072,6.55673913,5.164077379,0.025171166
3.047934783,-1.643152174,0.021677464,6.585108696,1.501659836,0.025015145
2.824142857,-5.926857143,0.008669524,6.597142857,3.182034051,0.028999197
3.3498,-3.0342,0.0286464,4.396,8.809576211,0.030068992
3.139770115,-8.672873563,0.020967356,4.263333333,1.879941184,0.036053973
2.7348,1.2702,0.014816533,11.4544,5.3346635,0.043199197
2.623586957,-6.643369565,0.011125145,10.9851087,3.982792735,0.039965511
2.2075,4.243888889,0.004481111,11.09944444,4.050150105,0.035732512
2.960344828,-7.393448276,0.013466667,8.1,6.615489549,0.025897101
2.948275862,5.906896552,0.007488506,8.089655172,1.10230312,0.025701406
3.883174603,-4.106349206,0.088199365,8.003174603,2.253739045,0.070586859
4.301195652,-0.627717391,0.117188043,8.073913043,4.825748044,0.064593436
3.749021739,-6.26826087,0.069626159,8.027173913,4.802875423,0.096106869
4.777065217,-7.280652174,0.152940507,7.908695652,2.401900715,0.077830929
5.055543478,-3.996413043,0.200620435,7.877173913,3.394087484,0.058903232
5.110434783,-8.523369565,0.205289275,8.040217391,3.616658429,0.055564474
4.852608696,1.293695652,0.15921558,8.122934783,4.851062582,0.119218392
5.461195652,0.738043478,0.214316522,8.125978261,6.098805186,0.168339846
6.229456522,3.910869565,0.306087101,8.057065217,2.854819966,0.085972584
6.184673913,3.819456522,0.291003188,7.95326087,3.401437435,0.11018932
5.426304348,-0.238152174,0.194096014,8.159565217,3.748071425,0.131794168
5.786630435,-0.142391304,0.269536087,8.4125,2.976745907,0.069134865
4.800543478,-1.596956522,0.158883188,8.604021739,7.382660669,0.092681399
4.695,-1.263478261,0.148626449,8.771304348,3.618030681,0.073812778
5.086413043,-4.453043478,0.174330435,8.764021739,3.995648385,0.110960429
6.325652174,2.14326087,0.329386304,8.592173913,2.367613956,0.105377777
6.824673913,5.65,0.371265725,8.702826087,2.124848799,0.075760745
6.261086957,3.866956522,0.307886014,8.770543478,5.624892427,0.082472635
6.831195652,1.246304348,0.393584565,8.689565217,2.603302939,0.091255063
6.820108696,2.787608696,0.423882971,8.832282609,3.582210126,0.077475405
7.073369565,2.162934783,0.455729493,8.775434783,2.998629188,0.106537168
7.681086957,-0.552608696,0.572398696,8.747608696,4.827895105,0.094064699
8.062065217,2.231413043,0.655268696,8.357826087,3.03613099,0.114476737
7.874782609,7.414130435,0.579033188,8.098369565,5.032782018,0.107030313
7.105108696,-1.503913043,0.494528406,7.970652174,2.492274638,0.101220524
7.062391304,-3.585326087,0.470270797,7.986956522,2.112743361,0.075011504
6.7125,-6.199673913,0.454926957,7.963043478,1.749100523,0.081972415
6.714456522,-0.294891304,0.432025362,7.897717391,3.201295237,0.065318046
7.30576087,-4.132717391,0.512591087,7.664891304,5.188180588,0.091084551
6.86326087,-1.390652174,0.464298406,7.531304348,4.418232406,0.133494498
7.335869565,-2.512173913,0.523742971,7.303152174,3.235440363,0.108251148
7.069130435,3.752608696,0.453304928,7.07076087,2.730268622,0.093152432
7.094347826,4.631086957,0.447828768,6.887934783,2.640305284,0.114803532
6.848152174,2.869782609,0.426601522,6.663369565,1.67375867,0.078650999
7.663152174,4.608369565,0.533597246,6.525652174,3.249974903,0.083039701
8.136086957,4.630652174,0.657191957,6.425,3.066392377,0.072008559
8.371195652,0.316521739,0.752820652,6.236195652,2.382385191,0.081234313
7.776847826,2.827173913,0.596767464,6.073369565,2.992444084,0.125034166
9.542173913,5.209130435,0.908629348,5.861630435,1.63474342,0.104458273
9.495652174,7.615326087,0.881900942,5.667173913,1.447292623,0.09307637
8.825217391,5.92326087,0.779444203,5.525652174,3.767754194,0.102516712
8.417282609,1.76576087,0.788164928,5.258152174,3.755014591,0.105093505
8.785326087,-2.412065217,0.865046014,4.965,3.767656612,0.13200831
9.661195652,-6.050978261,1.002762464,4.563152174,2.1488111,0.113481485
10.68195652,-6.895434783,1.039367754,4.228152174,5.997579624,0.157262955
10.91857143,7.141978022,1.015186154,3.975164835,2.138494912,0.175213385
10.27771739,3.79423913,0.992257391,3.562717391,5.141425644,0.156033278
8.849782609,-6.107717391,0.874520435,3.022717391,3.777735848,0.152730769
10.11695652,-5.772934783,1.026698261,2.617391304,2.083199957,0.110747389
10.37771739,-2.194782609,1.034946087,2.460326087,2.932602819,0.101613523
10.59076087,-0.24423913,1.030301884,2.281086957,1.877779396,0.104481083
11.56913043,1.465543478,1.036543841,2.143695652,1.914063834,0.112866736
11.09630435,-1.236413043,1.03563971,2.038152174,2.678488823,0.107344674
10.85565217,-0.451521739,1.034500217,1.882065217,1.747146455,0.110810744
11.66902174,0.146195652,1.036048116,1.634891304,1.690925907,0.116274996
12.43880435,1.487282609,1.034494565,1.403043478,2.036924585,0.114447606
12.3823913,-1.767282609,1.031732391,1.19576087,1.449771565,0.139389519
12.42586957,-1.732391304,1.035658551,0.910217391,2.514752678,0.143566364
11.78858696,-5.254347826,1.033020652,0.638695652,3.05568226,0.15251072
12.55271739,-5.67173913,1.036073551,0.493478261,1.035664684,0.13445581
12.70576087,-5.297065217,1.035658116,0.359782609,2.150542246,0.128942419
13.15586957,-1.857717391,1.034339058,0.255434783,1.763285584,0.127332685
13.21184783,0.252826087,1.035236957,0.148913043,2.229715069,0.136919506
13.36434783,-0.847065217,1.035156449,0.064130435,2.348964017,0.148190996
13.02086957,-0.055978261,1.034351377,0.033695652,1.956683143,0.123279987
13.22347826,-0.094456522,1.033707971,-0.026086957,1.805853343,0.119179063
13.50043478,2.345978261,1.032487681,-0.069565217,2.197290069,0.154955113
13.69217391,1.964021739,1.029626957,-0.163043478,1.603843639,0.121039959
13.17978261,0.964456522,1.027825072,-0.188043478,1.999921078,0.146211098
13.21673913,-0.233369565,1.029899638,-0.20326087,2.575320433,0.135168942
13.29206522,0.201847826,1.028859275,-0.248913043,1.989954403,0.129808474
12.81217391,-1.196195652,1.02893942,-0.283695652,2.343969978,0.136748386
12.24945652,-3.17826087,1.026010725,-0.360869565,2.098296854,0.168143916
12.42054348,-4.993695652,1.029305,-0.382608696,1.999854235,0.166382665
12.65782609,-3.343695652,1.02923087,-0.419565217,2.234835942,0.171522539
13.03152174,-1.160434783,1.03241971,-0.481521739,1.791879677,0.182499592
13.8248913,0.297934783,1.030574348,-0.550543478,1.796660234,0.157503559
14.64642857,1.724761905,1.029814127,-0.624047619,2.070862008,0.182545037
13.514,-0.292,1.0253,-0.69,0.483807813,0.071725491
13.89434783,1.498586957,1.029689275,-0.650217391,1.430490258,0.143896339
14.41119565,1.478695652,1.030357899,-0.676521739,2.11026753,0.162169143
14.43141304,3.294673913,1.033379058,-0.708152174,1.835834063,0.148523749
13.81413043,3.96076087,1.031323768,-0.730217391,2.086327144,0.177944995
13.12054348,-0.38576087,1.034085362,-0.804021739,2.065837368,0.160665963
12.9198913,-0.758478261,1.032178333,-0.807608696,2.051009365,0.164232581
12.29152174,-2.109565217,1.032357971,-0.851847826,2.173621535,0.166374018
12.28608696,0.325652174,1.032054275,-0.847717391,2.190135379,0.161886565
12.72043478,-0.64923913,1.03231442,-0.880434783,2.130969048,0.18443399
11.86054348,-2.732391304,1.030741884,-0.897391304,1.724887873,0.131730096
11.71413043,-3.451521739,1.030710725,-0.90576087,2.691730901,0.149181315
10.55195652,-5.80826087,1.013471232,-0.883586957,3.111933998,0.185535617
9.656630435,-4.822282609,1.012059928,-0.829456522,2.622892918,0.114504661
10.01293478,-4.366956522,1.018447536,-0.865543478,1.80565153,0.13726134
10.70538462,-4.287362637,1.02440696,-0.887692308,2.240071842,0.14034931
9.78,-7.036304348,0.952541739,-0.899782609,2.907167995,0.177303572
8.00923913,-7.918913043,0.769854275,-0.832608696,3.744076481,0.145779763
8.456304348,-5.479347826,0.836952174,-0.82826087,2.58388191,0.12038018
8.747717391,-2.3575,0.844241087,-0.765,8.210388705,0.161488811
9.667692308,2.697252747,0.939882051,-0.744395604,2.870425468,0.17312196
9.353695652,2.030978261,0.933955652,-0.7625,2.707217484,0.160383932
9.356086957,1.292717391,0.926044928,-0.762065217,2.503249801,0.148176013
8.891630435,0.616956522,0.85338942,-0.798369565,3.082648618,0.140414028
8.192282609,2.293152174,0.762845217,-0.798804348,3.500327435,0.139331435
8.419782609,2.815652174,0.803038043,-0.82576087,2.041643544,0.120851935
8.253478261,3.910217391,0.761969348,-0.803913043,2.064229616,0.120511755
8.981413043,1.198913043,0.920883913,-0.820869565,3.41054037,0.140273526
8.152608696,-0.802282609,0.715352899,-0.798913043,4.713358641,0.147924159
7.114891304,-1.360869565,0.602006014,-0.70673913,3.021732511,0.119791019
8.647826087,3.222717391,0.846940145,-0.773369565,2.895597683,0.118540518
8.115652174,4.35576087,0.685271957,-0.804565217,3.873070518,0.123614061
8.312282609,3.318369565,0.770802754,-0.850652174,4.190481962,0.16403583
8.444565217,3.661304348,0.787846377,-0.895,5.261822944,0.140103697
7.745543478,2.285434783,0.663626159,-0.898369565,4.184640259,0.179057831
8.421956522,1.913586957,0.821348478,-0.929456522,2.913525707,0.119399247
8.338804348,-3.245108696,0.812336014,-0.929456522,2.931472455,0.125055896
7.840434783,0.834130435,0.674457101,-0.962934783,3.981086922,0.127197745
8.112826087,3.798369565,0.712051957,-0.976086957,4.31651245,0.146917886
8.589021739,4.963695652,0.782642319,-1.006304348,3.775910549,0.138077097
8.524456522,0.603043478,0.772263188,-1.039130435,3.120274269,0.142482394
8.054565217,2.335,0.712643768,-0.995543478,2.549108226,0.142824376
7.498913043,1.648913043,0.589971159,-0.92826087,2.655124614,0.143084556
7.396086957,2.073369565,0.533718406,-0.822608696,3.806030575,0.12305703
7.262173913,0.40576087,0.459005507,-0.704021739,2.591489128,0.093898547
6.239782609,-0.416847826,0.324424058,-0.553043478,3.350424913,0.113671421
6.220326087,-5.993804348,0.343457754,-0.475,2.376763356,0.091895385
6.094782609,-3.573369565,0.321609203,-0.401086957,4.084070981,0.103507258
6.259021739,-0.944565217,0.311226087,-0.395652174,2.876572064,0.067092385
6.613369565,-0.341521739,0.373937391,-0.398913043,2.663828087,0.087446461
6.490978261,-3.434565217,0.380710797,-0.393478261,3.203489311,0.073274958
6.048804348,-3.906956522,0.329112246,-0.307608696,3.749586861,0.101790877
5.542608696,-0.26326087,0.250854058,-0.2,2.023900656,0.069642177
5.626630435,1.042282609,0.249754928,-0.094565217,2.78912413,0.062730891
4.963913043,-5.508152174,0.190013551,-0.006521739,4.227457587,0.0788076
5.160543478,1.102608696,0.187022826,0.163043478,7.418734359,0.067392008
5.182282609,-3.505978261,0.211041957,0.218478261,2.357068891,0.064242961
5.435978261,-5.938913043,0.230392029,0.295652174,2.576745309,0.062699212
4.95423913,-4.938913043,0.177873841,0.498369565,4.157847461,0.086088263
4.647934783,-2.908804348,0.150074203,0.669456522,2.724679573,0.107596151
4.519347826,0.307717391,0.129298406,0.72,3.658340795,0.055565259
4.34173913,0.338043478,0.131326594,0.889456522,2.844858574,0.057230607
4.460869565,-1.006956522,0.125563913,1.099021739,4.776513451,0.107018723
5.093586957,5.873478261,0.174378116,1.244782609,5.267959013,0.091389492
5.338695652,1.683043478,0.194949493,1.254782609,6.990013086,0.106258848
5.579021739,-1.655326087,0.239980435,1.254565217,3.821100886,0.09090952
5.625326087,-2.037282609,0.255389275,1.364130435,3.058867169,0.124888396
5.901521739,-1.91826087,0.278907464,1.514891304,3.047552291,0.100266559
6.189673913,0.407282609,0.311346159,1.654021739,4.455204168,0.08636679
6.014782609,-1.935108696,0.29465913,1.77173913,4.430630768,0.173859291
6.541086957,-3.85076087,0.389372609,1.74576087,3.300814163,0.109918584
6.21673913,-0.47326087,0.322584928,1.813586957,3.711191601,0.158920983
6.728804348,-0.647717391,0.394256812,1.833369565,2.762801216,0.111341745
6.525869565,3.852391304,0.341247826,1.861195652,3.397933557,0.107596925
5.851304348,2.549021739,0.258222391,2.031413043,4.746931701,0.124410651
6.727934783,-0.282282609,0.392637754,1.981304348,3.02002187,0.10312386
6.281956522,-3.24826087,0.335368043,2.021521739,3.814679457,0.089229946
6.416630435,-0.724673913,0.340061304,2.039565217,4.013082028,0.090688778
6.231521739,0.04326087,0.329179275,2.129021739,4.60277487,0.085857403
6.0425,-0.075326087,0.327378406,2.207934783,3.776229427,0.140274683
6.409673913,0.363152174,0.322188261,2.300869565,4.858980793,0.137831949
6.794021739,-3.206630435,0.439893768,2.257934783,2.220249108,0.119705686
6.779565217,-0.650869565,0.440297971,2.29673913,2.514972157,0.095414754
6.963913043,-4.564673913,0.466303478,2.214782609,4.452233284,0.113267889
7.058913043,-3.910652174,0.483774783,2.179130435,4.634845992,0.144360347
6.492934783,-1.907717391,0.387309783,2.242934783,3.404638111,0.159692612
7.195978261,0.369782609,0.473223406,2.098804348,3.231598447,0.117400192
6.955869565,0.995326087,0.441070145,1.987608696,3.992889683,0.107805323
6.820978261,-1.883369565,0.441109565,1.801086957,1.617699002,0.101750622
6.92923913,-1.764456522,0.444212246,1.681195652,2.376877333,0.096447504
6.998804348,-6.180434783,0.482273116,1.662391304,3.377945898,0.117096891
6.950978261,-6.523913043,0.468270362,1.70076087,4.86009586,0.144038276
7.920652174,-2.525434783,0.631245652,1.558478261,3.13477672,0.118387425
7.618913043,-0.45173913,0.576364348,1.4975,3.742303929,0.135844807
7.251304348,-0.262391304,0.548096232,1.445217391,2.602645049,0.122676913
7.163369565,-3.136630435,0.500559058,1.392065217,3.232137481,0.110645914
6.955652174,-2.450326087,0.468531232,1.394130435,2.381049935,0.135680986
7.18923913,-3.572608696,0.509322609,1.292065217,5.043565342,0.158997833
6.900108696,-5.358586957,0.437590507,1.166521739,2.979483907,0.108442213
6.545217391,-4.953586957,0.419161812,1.095652174,2.911381826,0.11843037
6.741195652,-3.543913043,0.431641739,1.036956522,3.650614567,0.098239906
6.494347826,-7.055434783,0.339739348,0.991521739,6.01908748,0.116465146
6.975543478,6.852173913,0.381850797,1.023913043,2.372710152,0.12292839
6.532608696,4.985217391,0.330101667,1.027173913,2.924446215,0.108199773
6.24826087,6.624673913,0.299405362,1.032608696,2.351615975,0.102878002
6.096630435,2.650978261,0.296749565,1.02826087,4.246701386,0.092162266
6.212717391,2.667826087,0.310712029,1.017282609,2.367212775,0.107399914
6.225652174,3.749456522,0.312288188,1.009673913,2.540061159,0.117146956
6.665652174,6.005108696,0.366104855,0.98923913,1.763679654,0.099800624
6.92923913,3.04173913,0.419392754,0.944130435,1.986567866,0.074036822
6.853586957,0.936304348,0.436071159,0.967717391,1.544262488,0.05850016
7.17673913,3.6875,0.463082464,0.961413043,2.728198949,0.098701451
6.475543478,2.18076087,0.353993116,0.944456522,2.134374981,0.103077108
6.510978261,-2.141195652,0.369275362,0.905217391,2.389963834,0.098684861
6.528913043,1.575108696,0.402441522,0.87326087,1.954334992,0.072171104
6.333804348,-2.629347826,0.353287754,0.802934783,2.436924203,0.108748914
6.22,-1.826086957,0.342358333,0.791630435,2.682766309,0.096722539
6.243804348,-3.8475,0.338213333,0.781086957,2.236498748,0.079988232
6.320978261,-3.544021739,0.356497029,0.764565217,1.876046849,0.062417418
6.695,-3.50826087,0.405272101,0.707173913,2.484803753,0.069182254
6.864891304,-2.537826087,0.439236377,0.639782609,2.836251909,0.08521854
7.025,-1.673043478,0.464704348,0.649021739,1.961948874,0.079105742
7.300326087,-0.139891304,0.530848841,0.626413043,1.562868239,0.079335524
7.13576087,1.16423913,0.481288623,0.608043478,3.002068603,0.107406378
7.489782609,3.598478261,0.517940652,0.587934783,2.361809204,0.092484424
7.682065217,3.47,0.577302971,0.544565217,2.247376981,0.107672368
7.577391304,-0.51,0.59043,0.502173913,2.407287927,0.120277369
7.028913043,-1.173804348,0.497661667,0.497826087,2.900893323,0.147146728
7.377173913,2.79326087,0.509887464,0.498913043,2.538684486,0.108610134
7.438369565,4.547717391,0.508447536,0.481521739,3.512512986,0.111413422
6.590217391,3.906521739,0.373182464,0.482608696,2.623451059,0.142362924
6.544456522,6.613043478,0.342971087,0.497826087,3.255840986,0.063408322
6.224021739,10.44978261,0.276624565,0.518478261,2.35411026,0.109076276
5.891707317,-3.890731707,0.32144374,0.502439024,2.07574371,0.055848483
6.327413793,-7.253793103,0.368591149,0.517241379,2.574679559,0.067159036
6.305,-5.808586957,0.37077942,0.501086957,1.734302014,0.05987449
6.357173913,-6.34326087,0.35732413,0.5,2.33925794,0.085515157
6.198478261,-6.500652174,0.33638913,0.498913043,2.182946796,0.070258892
5.997934783,-8.555217391,0.304631594,0.472826087,2.264393997,0.094536833
6.288478261,-6.02673913,0.331608986,0.45326087,3.448092994,0.066010988
5.486521739,-0.010652174,0.237228188,0.468478261,2.747277495,0.061330052
4.533369565,5.994130435,0.125355435,0.5,3.072579241,0.089688724
3.994130435,0.773913043,0.083935652,0.508695652,5.549982468,0.073543693
3.478369565,1.308369565,0.047888261,0.501086957,2.211305257,0.08463211
3.123170732,6.428902439,0.025452033,0.518292683,3.728967025,0.065716864
3.171363636,3.566363636,0.024561061,0.507954545,2.639693983,0.07687936
2.891477273,5.587727273,0.008855682,0.547727273,5.458187508,0.050893244
3.177586207,1.002873563,0.023685134,0.550574713,3.714031192,0.043695349
2.850285714,-3.359428571,0.019110857,0.571428571,5.99522258,0.035848917
2.310416667,-1.8675,0.006168333,-0.5125,2.646274247,0.058841392
2.869555556,-0.096888889,0.021812815,-0.503,12.63829286,0.0907383
2.978333333,-8.483666667,0.019360519,-0.509888889,14.70308509,0.073462065
3.184823529,-2.657764706,0.031532392,-0.172941176,10.3849617,0.094670306
2.984634146,-4.667317073,0.025097724,-0.043902439,11.75938554,0.083311397
3.060326087,4.249130435,0.027219348,0.188043478,6.16979093,0.070511811
3.308152174,6.502391304,0.036383768,0.236956522,9.469467577,0.056624357
3.500543478,-8.470978261,0.054031449,0.094565217,5.175986196,0.049415861
3.155978261,0.39423913,0.032984203,0.58076087,11.14147575,0.069288282
3.31956044,6.132307692,0.041535458,0.736263736,9.939075195,0.086750108
2.76741573,-2.51752809,0.013340974,0.625393258,11.57156254,0.06818466
3.307362637,-4.842747253,0.040231136,0.763736264,7.60719967,0.070375496
3.38173913,6.027391304,0.043077464,1.030869565,7.874539145,0.059381797
3.631630435,-6.470326087,0.053208043,0.943369565,6.680441759,0.063368302
3.26673913,-0.784347826,0.030668333,1.400978261,9.182258132,0.069965776
2.923555556,4.529222222,0.017989852,1.924,5.611143052,0.072370866
3.064395604,-0.232967033,0.021190403,2.146813187,6.839276358,0.088689196
3.53076087,1.626413043,0.047678333,2.16576087,9.602549179,0.070886248
3.855434783,-4.816630435,0.065437029,2.035434783,7.91678635,0.078970436
4.520652174,-8.802717391,0.10473587,2.092934783,6.117010888,0.113021217
4.013152174,-6.310652174,0.06675029,2.494565217,12.57641127,0.10773343
4.841956522,-3.861086957,0.128238623,3.124347826,8.541976437,0.134170344
6.726847826,6.210217391,0.322332971,4.034347826,7.770443293,0.15943575
5.974021739,2.191630435,0.235652246,3.813695652,10.38795131,0.116085973
5.453043478,2.61423913,0.176495797,3.12923913,14.24079847,0.090105644
4.360543478,-2.592173913,0.095712609,3.20076087,14.72405887,0.121936866
3.51988764,9.688314607,0.042098052,4.579213483,7.157997154,0.114586603
3.84275,-3.927,0.0632235,4.037875,6.523812933,0.139636283
4.422777778,-4.454888889,0.105895333,5.285,10.53302716,0.153246383
4.485217391,2.703586957,0.128881739,5.708043478,10.22773579,0.203908856
6.176195652,-3.28826087,0.276963261,5.53576087,8.648806512,0.176923636
5.591304348,4.330543478,0.172483551,5.943152174,6.554939311,0.151976964
5.594347826,0.4675,0.19122442,6.168586957,9.593949401,0.135908039
5.453695652,4.488043478,0.189563261,6.491956522,3.700090061,0.175756793
4.406704545,6.031818182,0.097288106,6.956590909,16.050912,0.177731587
5.415978261,1.398478261,0.178512101,6.780434783,6.18959956,0.152663474
4.78326087,-7.849021739,0.135737536,6.72576087,6.29566152,0.095345946
3.796304348,-4.954347826,0.066533768,7.18173913,4.228072406,0.094684234
4.778043478,2.695108696,0.138221449,7.098478261,8.825263249,0.140562302
5.341195652,6.257391304,0.16584942,6.776630435,6.588709936,0.148412348
5.298043478,1.971521739,0.193699275,6.038804348,5.142445208,0.116097125
5.071086957,1.015,0.15734942,5.244456522,9.18276569,0.131197592
5.252391304,-0.824782609,0.168328841,6.570978261,9.657550309,0.124770974
5.757934783,6.081304348,0.211556739,5.535434783,5.142542497,0.11373274
5.221086957,1.879565217,0.167281812,6.522391304,4.085838021,0.066034904
5.786195652,-1.256195652,0.227910652,6.537391304,4.827200823,0.098031859
5.850326087,-4.754347826,0.212317101,5.93173913,13.25722116,0.092259771
5.944782609,1.101956522,0.252383551,4.785978261,4.201876148,0.057597401
5.688804348,2.924782609,0.243915942,4.402173913,2.735307797,0.068545234
5.553913043,3.977282609,0.210044493,4.306304348,3.284711874,0.068183254
5.399130435,8.882173913,0.174594855,4.196086957,3.769262564,0.074991005
4.808695652,-0.836630435,0.143862826,4.085869565,3.82284092,0.061751972
5.139456522,-7.68,0.17051413,3.97173913,4.360914563,0.062319618
4.42076087,4.294891304,0.114446232,3.783369565,2.713514203,0.069079498
4.069565217,-1.939782609,0.08403058,3.647934783,4.244576366,0.062744715
3.33576087,-2.543586957,0.041227826,3.564565217,2.877476604,0.080357688
4.648369565,-2.06826087,0.128195072,3.51076087,2.986075232,0.082493538
5.485434783,5.168695652,0.18193942,3.389347826,4.620052618,0.106755436
4.988913043,2.943913043,0.148737391,3.221847826,2.05997117,0.073713733
4.364347826,10.60326087,0.095003043,2.94576087,5.683870587,0.091980567
4.631304348,6.317282609,0.11661529,2.80326087,6.781312088,0.147016651
3.24,-3.232823529,0.040140078,2.588,12.09068912,0.116919969
5.484456522,-3.33576087,0.182066739,2.565652174,8.692136048,0.134371335
3.534777778,0.174,0.049888741,2.584888889,8.634037529,0.109527635
2.693333333,-14.1825,0.007241111,2.475,5.32369681,0.058725828
2.710384615,-6.821538462,0.006483333,2.132307692,4.789961747,0.069880011
2.603207547,1.933584906,0.005635346,2.051320755,7.296834955,0.049772821
3.288295455,0.871022727,0.035446439,2.034772727,13.10394896,0.094778873
3.971847826,1.754565217,0.084516667,2.026195652,8.027719889,0.135830298
5.305869565,1.265217391,0.205034348,2.057391304,12.20865199,0.170436832
4.538478261,-7.042282609,0.117852174,1.852608696,9.228497801,0.096987329
4.24076087,2.407391304,0.099167899,1.599891304,10.99143581,0.085974693
5.216195652,-7.766521739,0.181777971,1.545543478,6.059897623,0.128607182
4.25326087,0.519347826,0.100893188,1.580434783,7.26747667,0.088728267
3.437282609,-6.166521739,0.053055435,1.526086957,10.23285803,0.072351168
3.659130435,-6.072065217,0.064858406,1.498695652,5.195092684,0.062823898
3.853586957,2.008478261,0.074202246,1.423695652,7.418431447,0.092387848
3.384457831,4.804096386,0.043590843,1.377710843,9.184249114,0.081742848
3.604565217,-2.535,0.050375435,1.317173913,9.484907445,0.074148843
4.135978261,-3.548043478,0.082785652,1.337826087,6.145155376,0.084345669
3.464883721,-0.285465116,0.042616279,1.392906977,7.915004315,0.062290925
3.639268293,-2.044756098,0.053408455,1.426463415,8.36460211,0.109226668
4.54173913,-3.931195652,0.117184348,1.420108696,4.013845774,0.076744166
5.092282609,1.941195652,0.168959928,1.373043478,4.044880591,0.066484808
5.5675,-1.717173913,0.214212246,1.358695652,3.133440102,0.076571924
5.745434783,-8.766956522,0.241197754,1.349891304,1.995704034,0.070424487
5.07826087,-7.61326087,0.176768696,1.411195652,6.132900844,0.111573876
4.817717391,-5.203913043,0.128190435,1.396086957,10.07966781,0.108719299
5.285652174,6.369891304,0.164447174,1.431304348,2.160085211,0.11978675
5.45423913,2.9625,0.196416232,1.406630435,2.394833094,0.060928126
6.822826087,6.026086957,0.345358551,1.33576087,1.971382042,0.125283901
7.13923913,6.5775,0.395909638,1.172826087,1.770198738,0.101472171
5.540326087,10.79913043,0.251566377,0.975326087,4.276681638,0.207620801
7.582826087,5.051630435,0.504951449,0.628152174,1.575339682,0.087353138
7.695217391,7.89173913,0.524513333,0.342391304,2.388299597,0.089310546
7.354130435,-1.650217391,0.556686377,0.168478261,2.817766623,0.099709804
7.747826087,-3.085543478,0.658766884,0.115217391,2.12343096,0.109406355
7.53423913,0.50673913,0.61609058,0.066304348,2.831007318,0.110245726
