active_power,ambient_temp,wind_speed,wind_direction,sd_wd,turbulence_intensity
0.105792593,0.266555556,4.262,329.2314444,2.133770499,0.097064046
0.096103704,0.604777778,4.203888889,335.6245556,4.909607907,0.103992244
0.095918519,1.473555556,4.574222222,343.2348889,1.277688612,0.099391436
0.152288889,2.229777778,5.309444444,342.6086667,0.550415982,0.104803025
0.133659259,1.996333333,4.856666667,342.4583333,0.738179129,0.090702135
0.11002963,2.465111111,4.330666667,342.6223333,0.539498415,0.101825409
0.139474074,1.561555556,4.769777778,344.643,4.103609934,0.138862357
0.112237037,1.078888889,4.658555556,348.7797778,6.752994338,0.123445985
0.058764045,1.046404494,3.949213483,303.12,108.3808021,0.108748518
0.078740741,1.200333333,4.095111111,337.1155556,51.17299376,0.103633017
0.102022222,1.694777778,4.235666667,345.25,0.184384795,0.101281313
0.146103704,1.612777778,4.847,197.4706667,171.66926,0.125790376
0.101251852,2.068777778,4.652222222,274.8544444,147.2823162,0.101983603
0.120888889,2.128,4.698222222,348.4764444,5.731379094,0.117157835
0.094674074,2.535111111,4.494222222,345.9752222,1.646364212,0.095102179
0.126251852,2.697777778,4.576333333,347.6826667,0.182324566,0.077538918
0.110266667,2.619444444,4.416,334.325,6.342229121,0.093602759
0.092918519,2.718666667,4.421111111,335.8573333,5.376678061,0.063239321
0.071111111,2.647888889,4.054333333,342.8,0,0.089680013
0.040096296,1.269444444,3.507888889,342.8271111,0.180842252,0.073967064
0.025244444,0.298777778,3.130666667,342.8406667,0.220223584,0.053093501
0.019134921,0.178571429,3.136190476,342.8145238,0.133112913,0.059227274
0.026864583,-0.1875,3.44421875,342.7807813,0.15375,0.084743106
0.029244444,-0.835222222,3.460222222,342.7998889,0.183636759,0.051425218
0.014,-1.147857143,3.042142857,191.7819643,177.7482749,0.066976659
0.056694444,-1.436111111,3.609583333,355.09,0,0.092682828
0.020312236,-1.560759494,3.19556962,355.09,0,0.064031074
0.024260163,-1.807682927,3.284390244,179.19,177.1051909,0.063982277
0.08277037,-1.876444444,4.144333333,3.174333333,0.956216855,0.113358512
0.165748148,-2.068666667,4.999777778,3.147,0.865823567,0.065871597
0.168074074,-2.152222222,5.138666667,3.393,1.060012137,0.068201504
0.233325926,-2.373777778,5.816333333,3.297333333,1.053488373,0.135620309
0.258888889,-2.495444444,6.037111111,3.557,1.075929126,0.131663638
0.183718519,-2.595,5.435888889,147.0281111,172.9276836,0.163690927
0.157051852,-2.704,5.152,343.4214444,2.713630828,0.088716005
0.139851852,-2.803666667,4.712,344.9226667,0.707317769,0.118309681
0.141474074,-2.899888889,4.836333333,344.9223333,0.632249506,0.104174783
0.209340741,-2.977777778,5.741555556,345.0453333,0.559430288,0.103352988
0.2398,-2.991666667,6.036888889,344.9501111,0.719134146,0.089571065
0.22522963,-3.009,5.734,344.9497778,0.645455989,0.080714868
0.173274074,-3.004888889,5.114555556,345.0044444,0.615458377,0.138000665
0.108874074,-3.060777778,4.465111111,344.9906667,0.596076686,0.130455845
0.1182,-3.203111111,4.620666667,344.9228889,0.753218181,0.118970595
0.187191011,-3.339662921,5.506404494,345.0016854,0.618385427,0.13031803
0.157903704,-3.426555556,5.168222222,345.0454444,0.588603682,0.095351538
0.233948148,-3.517666667,5.559555556,353.983,3.230945682,0.128397786
0.295911111,-3.569555556,6.303777778,355.172,0.308534776,0.109865258
0.345622222,-3.666,6.642777778,355.131,0.288607856,0.130173518
0.523333333,-3.717222222,7.477888889,355.1583333,0.28332397,0.147372116
0.581555556,-3.728777778,7.745777778,355.2403333,0.48179778,0.147021901
0.452607407,-3.745555556,7.043777778,355.2403333,0.445119476,0.134008325
0.271592593,-3.867666667,6.000888889,355.1583333,0.28332397,0.138570203
0.121666667,-3.981555556,4.557111111,355.131,0.288607856,0.12562343
0.156822222,-4.101333333,5.209777778,355.1993333,0.397367178,0.150206156
0.144666667,-4.125,4.990111111,355.1856667,0.379123916,0.149732862
0.172792593,-4.152222222,5.338,355.172,0.308534776,0.107600344
0.171325926,-4.198777778,5.031333333,355.1993333,0.397367178,0.102212672
0.126325926,-4.188444444,4.562777778,355.172,0.359432136,0.113630812
0.055797753,-4.275955056,3.696179775,355.2005618,0.399446661,0.084686128
0.036266667,-4.306555556,3.557444444,355.1856667,0.421583558,0.07255645
0.016696296,-4.353,3.179222222,355.254,0.527997702,0.082332474
0.066007326,-4.353626374,3.687582418,355.1440659,0.253543676,0.077602778
0.148555556,-4.386666667,5.079333333,355.172,0.308534776,0.078060739
0.117962963,-4.382222222,4.654,355.1993333,0.397367178,0.061307516
0.099730337,-4.43258427,4.351910112,355.2696629,0.573050945,0.049411442
0.112651852,-4.505888889,4.381222222,355.2266667,0.468077589,0.064241289
0.076577778,-4.504888889,3.841555556,355.2676667,0.507011624,0.047272432
0.055659259,-4.502777778,3.812555556,355.1856667,0.379123916,0.058859115
0.03352809,-4.439325843,3.471685393,355.1867416,0.332985037,0.053321217
0.038651685,-4.438202247,3.544382022,355.2420225,0.484259462,0.089821028
0.039498127,-4.564831461,3.234831461,355.214382,0.45590558,0.092685736
0.081950617,-4.627407407,3.877407407,355.3633333,0.521100906,0.05648462
0.09086758,-6.621917808,4.236712329,355.2584932,0.472615862,0.116755092
0.077545455,-8.209431818,4.146704545,355.2297727,0.434643406,0.108169502
0.044933333,-8.319222222,3.676,355.2403333,0.445119476,0.059081903
0.066214815,-8.344777778,3.981111111,355.172,0.359432136,0.102454567
0.009368421,-8.333157895,3.053684211,355.2194737,0.387821174,0.068677795
0.052820513,-4.69,3.861923077,4.862692308,0.241222846,0.024484537
0.065140741,-4.688888889,3.942777778,4.869,0.288607856,0.028397666
0.084118519,-4.668888889,4.132555556,4.882666667,0.182324566,0.032974055
0.0996,-4.629111111,4.443666667,9.949555556,6.894465116,0.05713293
0.1086,-4.675555556,4.503888889,19.52333333,0.430231189,0.039742422
0.128458333,-4.674375,4.85125,19.3909375,0.557391085,0.075979655
0.208104167,-4.5828125,5.735625,19.3525,0.765270351,0.040999678
0.143614815,-4.685444444,5.103,19.332,0.659675099,0.05636441
0.109303704,-4.725111111,4.627111111,19.496,0.527997702,0.064987844
0.099940741,-4.698777778,4.475888889,19.44133333,0.507570109,0.079464965
0.165688889,-4.656666667,5.265,19.46866667,0.550415982,0.075133656
0.100755556,-4.738777778,4.415222222,19.455,0.560784463,0.083598073
0.0478,-4.953777778,3.698222222,19.52333333,0.503084866,0.077920726
0.054214815,-4.965888889,3.74,19.35933333,0.69752822,0.064662457
0.051733333,-4.863555556,3.604111111,19.42766667,0.579990411,0.058969847
0.025007407,-4.878777778,3.382888889,19.50966667,0.48179778,0.068906507
0.039266667,-4.747888889,3.564777778,19.46866667,0.580478687,0.078123586
0.070288889,-4.849555556,4.060777778,19.46866667,0.550415982,0.083571963
0.044525926,-5.058,3.54,23.56866667,4.911623956,0.047527214
0.046488889,-6.240777778,3.48,29.51366667,0.129653384,0.044185031
0.060548148,-5.188,3.704222222,29.51366667,0.129653384,0.045808233
0.054359551,-3.324157303,3.670224719,29.5,0,0.066677079
0.05552381,-2.295714286,3.498571429,29.51351648,0.128939035,0.074356571
0.047903704,-1.221111111,3.617111111,29.5,0,0.080304522
0.019632959,-0.385168539,3.087078652,29.51382022,0.130379739,0.047366438
0.017103704,0.042222222,3.182222222,29.5,0,0.041650536
0.077888889,0.425555556,3.996666667,29.5,0,0.085911272
0.105711111,0.896,4.549888889,29.51366667,0.129653384,0.058963638
0.111451852,1.190111111,4.518444444,29.51366667,0.129653384,0.04149231
0.119555556,1.402777778,4.521888889,29.52733333,0.182324566,0.046635958
0.114503704,1.884222222,4.757333333,29.51366667,0.129653384,0.054617684
0.094177778,1.804222222,4.67,23.12044444,9.739938042,0.079773156
0.064435897,-1.366666667,3.953589744,121.9680769,165.289094,0.132199893
0.038367521,-1.781282051,3.438461538,350.7389744,5.439536026,0.146711843
0.060128655,-2.114561404,3.869649123,339.9275439,5.318726781,0.135156224
0.039081081,-2.139864865,3.574189189,336.5317568,6.461169019,0.128110859
0.046086957,-1.743768116,3.753333333,340.2107246,7.167801024,0.108553254
0.073365079,-1.59,4.158333333,328.7847619,75.28548366,0.189562204
0.014484848,-1.588787879,3.064848485,328.3057576,10.37064669,0.056189618
0.022625,-1.231875,3.189375,332.655625,7.768630054,0.089195137
0.056025974,-0.69025974,3.847012987,344.4527273,3.509231298,0.159246103
0.079689922,0.936976744,4.34127907,284.5768605,129.1758685,0.127609933
0.081792593,-0.336222222,4.191111111,334.4494444,6.884634309,0.143441001
0.093310861,-0.359438202,4.391235955,339.1234831,2.235860167,0.150475813
0.1746,0.545666667,5.132111111,340.5701111,3.226652871,0.179490348
0.227917949,2.786923077,5.931384615,347.8452308,4.27481619,0.15453647
0.223738095,3.438928571,6.060357143,355.09,0,0.148895755
0.381921569,2.932941176,6.792058824,355.09,0,0.210219875
0.391222222,2.351666667,6.99875,7.37,0,0.134526738
0.241333333,4.14,5.82,7.37,0,0.152689583
0.218869048,2.1775,5.666071429,4.911964286,2.9912718,0.10883388
0.192441948,2.498876404,5.464831461,6.858651685,0.885588134,0.113716268
0.110651852,3.639888889,4.675333333,6.905333333,0.836419872,0.093613063
0.092992593,3.225444444,4.334666667,35.59988889,100.6664192,0.089903912
0.056382022,5.104831461,3.736966292,25.80910112,87.60768459,0.131708495
0.023929825,5.73,3.220701754,337.5131579,1.523642438,0.067864649
0.03302924,4.351754386,3.506491228,311.8933333,10.47011143,0.081501118
0.027139535,4.044069767,3.513488372,302.0465116,6.686404603,0.078518379
0.01273224,2.656885246,3.091311475,290.5045902,0.914229318,0.063044435
0.006024691,2.371481481,2.818148148,286.0666667,4.817894529,0.0423628
0.042545455,3.720909091,3.586363636,12.29,0,0.117113015
0.102183575,6.145362319,4.637826087,347.71,0,0.130796413
0.093422222,5.817666667,4.449333333,356.1423333,3.362488729,0.123181157
0.129111111,5.258888889,4.875,357.55,0.184384795,0.095373195
0.123185185,2.615222222,4.570777778,44.64266667,91.44648364,0.11947647
0.12082963,2.368555556,4.593333333,5.687,6.087600485,0.131622663
0.133814815,2.289444444,4.904444444,2.477333333,0.182324566,0.170500223
0.134414815,2.121444444,4.876222222,2.518333333,0.338038792,0.098804502
0.07437037,1.787888889,4.039333333,15.65977778,10.58010981,0.088157422
0.02283871,1.697903226,3.223870968,12.88354839,11.05313443,0.055144194
0.003911111,1.573333333,2.814666667,7.37,0,0.053610048
0.136166667,0.7405,4.912,46.7715,0.275036361,0.047995954
0.151474074,0.707666667,4.909888889,46.81933333,0.397367178,0.069045951
0.101711111,0.714222222,4.423333333,46.956,0.644028403,0.063041724
0.121992593,0.527666667,5.053777778,47.079,0.813176667,0.08098731
0.094125926,0.477777778,4.479444444,47.05166667,0.714780158,0.094406159
0.067592593,0.491111111,4.063888889,46.915,0.618445405,0.136143646
0.040540741,0.334444444,3.654111111,50.19311111,7.085431587,0.089144944
0.104777778,0.358888889,4.419555556,62.82655556,5.648331793,0.118934822
0.253955556,0.341111111,6.098777778,51.62422222,2.857593856,0.160446747
0.334903704,0.387777778,6.571777778,48.29533333,0.997118545,0.138970959
0.539703704,0.535555556,7.763666667,48.52766667,0.962124347,0.111630797
0.596088889,0.506666667,7.604,48.35,1.004290795,0.109627228
0.834434783,0.42173913,8.860869565,51.62,0,0.125097257
0.844770371,0.311111111,8.941666667,51.62,0,0.164432708
0.834752137,0.205128205,8.871794872,51.62,0,0.18534161
0.350133333,-2.94,7,1.4,0,0.061898169
0.302826667,-2.9376,6.302,1.3508,0.243476856,0.137494351
0.234676768,-2.94969697,5.980151515,84.44575758,148.1197834,0.156107231
0.283195767,-2.883492063,6.123650794,348.6414286,5.168779371,0.116771935
0.291991228,-2.945526316,6.303421053,346.7309211,2.421449251,0.119565635
0.28944086,-3.07,6.461612903,348.8322581,2.853134779,0.16009464
0.357573333,-3.1956,6.6968,351.7668,0.581275322,0.117931675
0.221706667,-3.170933333,5.6844,103.2169333,160.4724899,0.13817532
0.303879518,-3.154939759,6.401204819,358.94,0,0.117023649
0.277896296,-3.183666667,6.219333333,355.9144444,1.648359151,0.128009801
0.306562963,-3.158888889,6.271777778,354.9866667,1.071619587,0.1395629
0.293674074,-3.168222222,6.102,355.219,1.14333442,0.140774228
0.21737037,-3.199555556,5.427666667,355.1506667,1.100831963,0.105498208
0.158524345,-3.204044944,4.893820225,355.5502247,1.097367695,0.104453647
0.097051852,-3.191444444,4.247,351.7244444,37.35908097,0.072421403
0.132222222,-2.763333333,4.837555556,8.725333333,0.518613536,0.103198727
0.191925926,-2.523777778,5.59,8.78,0,0.121837694
0.171955556,-2.341333333,5.043888889,8.78,0,0.086007787
0.156851852,-2.074555556,4.968222222,8.78,0,0.102803424
0.189614815,-1.893777778,5.594,8.793666667,0.129653384,0.126795797
0.108355556,-1.889333333,4.739222222,148.0236667,173.1946651,0.130458538
0.104177778,-1.735333333,4.547555556,97.21122222,155.8918347,0.116519368
0.145392593,-1.495444444,4.909,3.737,0.489575487,0.138286528
0.086214815,-1.369,4.077444444,84.17222222,146.5345007,0.16559512
0.065822222,-1.431888889,4.144777778,351.5972222,4.818540743,0.114186486
0.037028112,-1.215421687,3.616506024,348.4296386,6.196029107,0.100035155
0.041903509,-1.568947368,3.566447368,332.3680263,7.497112336,0.113217872
0.04147541,-1.289672131,3.466885246,341.0878689,3.493937184,0.083747909
0.011057971,-0.968478261,2.940869565,339.6506522,2.371424703,0.077570167
0.02351773,-0.53106383,3.461914894,346.1544681,7.177302936,0.059298279
0.121135802,7.318148148,4.877777778,351.7977778,0.486892291,0.1480487
0.08225641,7.427384615,4.220923077,344.4927692,0.688647923,0.095063908
0.08222963,7.017333333,4.263777778,344.436,0.588877813,0.10163849
0.100281481,6.577555556,4.545888889,334.4035556,61.96082545,0.096301198
0.095740741,5.754111111,4.487222222,29.277,96.27737317,0.093268311
0.151377778,4.892222222,5.187555556,29.00366667,96.35433423,0.086670536
0.169155556,2.777111111,5.342888889,10.051,2.364514844,0.114329745
0.129859259,2.465666667,4.778333333,10.953,0.640056967,0.06778894
0.118296296,2.244333333,4.646888889,10.98033333,0.625128212,0.109996241
0.078785185,2.081111111,4.134888889,10.96666667,0.605326544,0.065354579
0.057881481,1.872333333,3.779444444,11.08966667,0.515874843,0.041907155
0.041762963,1.650444444,3.401777778,11.08966667,0.48179778,0.061367071
0.016177778,1.494666667,3.029333333,11.117,0.414353293,0.03693489
0.02497037,1.332333333,3.182555556,11.10333333,0.468077589,0.052658639
0.064237037,1.254777778,3.760888889,11.04866667,0.609059323,0.030089567
0.088533333,1.168777778,3.916777778,11.199,0.222028695,0.035130617
0.088207407,1.097777778,3.936555556,11.158,0.308534776,0.035146979
0.10062963,1.094444444,4.096555556,11.17166667,0.28332397,0.051214089
0.073550562,1.008988764,3.952022472,11.1294382,0.440388154,0.037077369
0.064511111,0.996333333,3.844888889,11.199,0.222028695,0.036677098
0.123111111,1.156444444,4.612888889,11.22633333,0.129653384,0.056836304
0.121355556,1.311666667,4.559666667,11.13066667,0.438062127,0.043928124
0.106925926,1.396777778,4.313888889,25.58144444,6.224911815,0.058520331
0.126148148,1.452666667,4.824777778,35.23677778,6.055172703,0.05899511
0.147955556,1.591111111,5.075333333,47.677,6.038579982,0.068567479
0.124125926,1.632111111,4.506888889,53.03,0,0.074451426
0.200844444,1.888111111,5.574222222,53.03,0,0.103930718
0.234022222,2.026777778,6.176888889,53.00266667,0.182324566,0.075313995
0.17352809,1.993483146,5.660898876,53.01617978,0.130379739,0.092082103
0.166937729,1.977692308,5.392857143,53.01648352,0.128939035,0.064789884
0.17857037,1.963777778,5.413444444,52.989,0.288607856,0.105209574
0.184125926,2.004888889,5.317,53.00266667,0.259306768,0.099891824
0.154592593,1.976333333,5.069555556,53.00266667,0.259306768,0.066196724
0.151437037,1.982333333,5.143111111,53.01633333,0.129653384,0.069536752
0.140940741,1.952666667,4.958777778,53.00266667,0.182324566,0.076743757
0.15397037,1.939555556,5.104,53.01633333,0.129653384,0.094901293
0.144277154,1.862921348,4.951573034,57.34191011,1.61785062,0.100477081
0.159562963,1.887222222,5.455444444,57.93633333,0.129653384,0.100956224
0.174992593,1.996333333,5.689777778,58.05933333,0.729298262,0.083391816
0.174577778,1.976111111,5.579333333,57.95,0,0.100067629
0.208125926,2.103555556,5.979333333,57.28033333,2.11971243,0.076979594
0.262074074,2.235666667,5.838777778,50.324,0.494756324,0.074826905
0.236259259,2.296333333,5.66,50.29666667,0.684407396,0.079751532
0.218577778,2.318222222,5.796,50.406,0.494756324,0.082893015
0.204,2.412555556,5.761777778,50.324,0.588877813,0.061651487
0.162651852,2.354666667,5.468555556,50.25566667,0.72735329,0.070617657
0.110851852,2.245333333,4.566333333,50.35133333,0.570633789,0.066460231
0.126451852,2.325777778,4.679777778,50.39233333,0.507011624,0.042537924
0.132007407,2.415,5.004666667,50.31033333,0.651753814,0.031177219
0.119392593,2.465444444,4.779,50.39233333,0.472295494,0.035426179
0.103518519,2.526,4.611555556,50.37866667,0.609059323,0.04263375
0.093059259,2.578,4.243333333,50.31033333,0.677333586,0.044757299
0.113851852,2.627666667,4.361555556,50.33766667,0.608593977,0.059052769
0.12177037,2.739666667,4.887777778,50.324,0.559266775,0.075123596
0.124688889,2.891777778,4.948333333,50.488,0.308534776,0.056060583
0.097785185,2.995555556,4.587666667,50.29666667,0.659102215,0.052441942
0.119318352,3.07011236,4.768314607,50.36269663,0.532152072,0.05131457
0.116296296,3.101555556,4.839555556,50.41966667,0.515874843,0.045364968
0.088711111,3.004888889,4.723,50.39233333,0.472295494,0.047503842
0.083274074,2.923444444,4.648333333,50.37866667,0.518613536,0.034550113
0.060525926,2.949666667,3.927555556,35.77022222,8.278444187,0.091297172
0.043296296,2.956,3.645888889,30.869,0.288607856,0.055772676
0.038385185,2.853,3.935333333,30.91,0,0.026543767
0.016414815,2.798777778,3.331555556,28.23133333,5.010986402,0.074816124
0.001555556,2.79,2.633333333,18.61,0,0.042528287
0.005407407,2.964166667,2.858333333,346.65,0,0.048973082
0.003157895,2.878421053,2.831842105,347.4913158,2.860114504,0.040547373
0.003,2.572,2.798,1.4,0,0.030104433
0.010070588,2.582823529,2.936941176,1.385529412,0.133412232,0.053627315
0.013854701,2.591923077,3.036666667,7.72,8.129455821,0.059981509
0.023711111,2.525,3.278,18.61,0,0.049763284
0.017655431,2.47494382,3.104382022,18.61,0,0.062480317
0.038577778,2.558,3.54,18.58266667,0.182324566,0.03111031
0.025088889,2.553,3.166,18.62366667,0.129653384,0.043289125
0.040888889,2.568,3.837555556,18.59633333,0.129653384,0.037667652
0.027703704,2.485222222,3.592333333,18.58266667,0.182324566,0.032223046
0.009918919,2.405,3.248378378,18.61,0,0.032541757
0.2178,3.366,5.382,121.87,0,0.091224462
0.255288889,3.487666667,6.108444444,128.4436667,3.162406796,0.109425873
0.242527473,3.697802198,6.264945055,130.060989,1.024504276,0.117968836
0.1852,3.918333333,5.677,130.2203333,1.08292825,0.124685519
0.199688889,4.166111111,5.781333333,130.4663333,1.113880201,0.099361762
0.178748148,4.325333333,5.290444444,133.2632222,3.313006316,0.101814039
0.215244444,4.511111111,5.604888889,136.5654444,0.517559444,0.084659152
0.23437037,4.636777778,5.941555556,136.5654444,0.517559444,0.104432094
0.219166667,4.797727273,5.809886364,136.0057955,1.944384618,0.117787241
0.25647191,4.9,6.042359551,129.2361798,0.130379739,0.139103294
0.188333333,4.974777778,5.560111111,129.25,0,0.125208961
0.16582963,5.059222222,5.205111111,129.2226667,0.182324566,0.127566443
0.148251852,5.173111111,4.969,129.2226667,0.182324566,0.115694373
0.181748148,5.353444444,5.594666667,129.2226667,0.182324566,0.129278689
0.224288889,5.562111111,5.826777778,129.25,0,0.115130071
0.219133333,5.721777778,5.735666667,129.209,0.222028695,0.077768555
0.13822963,5.842222222,4.766777778,129.2363333,0.129653384,0.156963933
0.075837037,6.387444444,3.961444444,129.25,0.184384795,0.089770444
0.045133333,6.598111111,3.489888889,129.8103333,0.924889851,0.106744855
0.078651852,6.763222222,4.272333333,130.0836667,1.023755424,0.090475621
0.062688889,6.896444444,3.841,130.152,1.039773312,0.085503882
0.062007407,7.047333333,3.781888889,114.5256667,5.844576676,0.084056891
0.068918519,7.017333333,3.852444444,112.04,0,0.106844664
0.082288889,7.226777778,4.040222222,112.04,0,0.111732451
0.103792593,7.138888889,4.556666667,112.04,0,0.073215396
0.113722846,7.080786517,4.644157303,112.04,0,0.076529601
0.038478873,6.907042254,3.522535211,105.5435211,5.807234429,0.089815255
0.014166667,6.976041667,3.06125,90.191875,4.005711697,0.072953416
0.0147,7.492,3.123,91.507,9.506623785,0.087290323
0.011384615,7.883846154,3.027692308,85.84384615,6.255796696,0.064034055
0.013252525,7.683333333,3.019393939,94.23121212,9.872021943,0.106473098
0.016259259,7.731111111,3.248333333,108.4183333,2.251159832,0.098274531
0.011849057,7.823962264,2.927924528,117.419434,8.334616279,0.05234171
0.010166667,7.831730769,2.983269231,136.1505769,8.80816186,0.060731258
0.018413793,7.536724138,3.205517241,133.6339655,10.85362983,0.076147948
0.029296296,7.19,3.303222222,141.54,0.184384795,0.079516745
0.005407407,7.038571429,2.714444444,141.1104762,0.94138441,0.04038115
0.010875502,6.925301205,2.999638554,135.1724096,3.388978402,0.049478343
0.026244444,6.927777778,3.378333333,136.6473333,0.182324566,0.045192648
0.008076923,6.894230769,3.253076923,136.62,0,0.053894139
0.121261905,5.8625,4.852678571,156.6371429,0.991162246,0.083908264
0.138222222,5.839222222,4.999888889,156.561,0.983481605,0.087211112
0.106948148,5.813888889,4.682222222,156.643,0.976543377,0.076541655
0.071488889,5.773111111,4.131666667,156.5063333,1.007014109,0.078217707
0.038614815,5.696444444,3.691666667,156.7386667,0.888965059,0.069894026
0.038488889,5.605555556,3.622888889,156.8753333,0.836419872,0.053794574
0.063533333,5.576222222,3.816777778,157.4903333,1.449829475,0.059180736
0.075362963,5.500333333,4.075111111,159.7726667,0.259306768,0.057855846
0.04657037,5.335555556,3.982111111,159.718,0.359432136,0.05767624
0.067511111,5.167222222,4.199666667,159.6906667,0.397367178,0.052262016
0.135118519,5.059,5.004888889,159.759,0.222028695,0.105240043
0.129466667,4.938555556,4.779333333,159.7043333,0.421583558,0.098311719
0.138254682,4.793483146,5.082359551,159.7308989,0.284835042,0.084135973
0.211962963,4.654777778,6.123666667,159.7453333,0.254898967,0.111043065
0.242585185,4.508777778,6.307333333,152.2745556,8.933145974,0.146427378
0.268451852,4.518888889,6.176333333,148.5347778,1.711241239,0.118569505
0.136940741,4.479777778,5.206666667,155.1812222,1.544201788,0.112686721
0.189962963,4.343333333,5.649777778,155.3583333,0.858814508,0.074460566
0.189444444,4.308888889,5.551555556,155.249,0.724751875,0.079748845
0.201733333,4.227222222,5.848777778,155.413,0.845962586,0.080422601
0.243207407,4.115777778,6.107444444,155.495,0.926522131,0.089107688
0.207385185,4.065666667,5.813333333,155.6863333,0.978475597,0.084610806
0.107518519,4.072666667,4.582555556,155.536,0.961633442,0.106810479
0.04877037,3.988111111,3.685777778,155.454,0.925604327,0.074614517
0.052259259,3.945444444,3.916555556,155.5633333,0.923970426,0.067697443
0.05602963,3.844666667,3.779222222,151.605,4.159049765,0.076537263
0.059622222,3.881555556,3.838777778,147.51,0,0.064893305
0.076844444,3.951666667,4.026777778,147.51,0.184384795,0.06605242
0.072325926,3.864555556,3.929222222,146.9223333,0.907573688,0.093551763
0.094244444,3.827555556,4.533666667,146.567,1.010758365,0.059724029
0.099081481,3.791444444,4.506111111,146.6626667,0.951762174,0.065866636
0.100488889,3.792666667,4.329111111,146.526,1.013277916,0.071798632
0.112659259,3.846888889,4.361888889,146.5123333,1.073468651,0.058696425
0.11782963,3.844777778,4.567777778,146.6216667,1.05965571,0.093558742
0.117511111,3.751555556,4.781444444,146.485,1.047104354,0.067093891
0.140325926,3.738444444,4.982111111,146.4986667,1.00278511,0.100892515
0.158940741,3.612,5.112777778,146.3346667,1.025138193,0.08179881
0.206785185,3.550888889,5.430222222,146.485,1.014116375,0.087696313
0.262348148,3.445222222,5.922111111,146.7036667,0.995696865,0.079220785
