"time_stamp","wind_speed","wind_direction","ambient_temp","terrain","active_power","sd_wd","turbulence_intensity"
"2018-05-28 06:10:00",10.2954651162791,161.381642302326,12.3938372093023,3,0.81044131782946,0.132183354382693,0.0912612446870057
"2018-05-28 06:20:00",9.15494117647059,161.395896,12.4229411764706,3,0.614365098039215,0,0.211144344127377
"2018-05-28 06:30:00",7.78858823529412,164.145808517647,12.2271764705882,3,0.489738274509804,2.25673860522842,0.181998350287044
"2018-05-28 06:40:00",8.09860465116279,173.584545767442,11.7673255813953,3,0.493957054263566,8.82880588724974,0.170842515329749
"2018-05-28 06:50:00",8.50670588235294,183.801222705882,11.4381176470588,3,0.517651921568627,0.752407348302217,0.131948135885454
"2018-05-28 07:00:00",7.78988235294118,183.858908258824,11.536,3,0.414673019607843,0.814718790465375,0.139482044020865
"2018-05-28 07:10:00",7.36360465116279,183.811284139535,11.6988372093023,3,0.425127596899225,0.776864598849101,0.144927579741231
"2018-05-28 07:20:00",7.49376470588235,183.786801317647,11.8894117647059,3,0.432461254901961,0.69784434847555,0.190126495695241
"2018-05-28 07:30:00",7.66423529411765,183.974279364706,11.9798823529412,3,0.457064941176471,0.875961907309231,0.163295255106994
"2018-05-28 07:40:00",7.59127906976744,183.754269348837,12.0329069767442,3,0.436108294573643,0.682792639703682,0.144926232627239
"2018-05-28 07:50:00",7.01917647058823,183.830065482353,12.1464705882353,3,0.344885960784314,0.73771930537504,0.187547907870532
"2018-05-28 08:00:00",6.19505882352941,183.830065482353,12.4184705882353,3,0.226471843137255,0.784718785331877,0.130372037100945
"2018-05-28 08:10:00",7.16651162790698,183.996582209302,12.4901162790698,3,0.371558527131783,0.875045114333278,0.129944514034008
"2018-05-28 08:20:00",7.06341176470588,183.887751035294,12.5818823529412,3,0.333988784313725,0.776360435904935,0.136946604757324
"2018-05-28 08:30:00",7.39211764705882,183.068545835294,12.6747058823529,3,0.372826509803921,1.47357613789226,0.163447779703045
"2018-05-28 08:40:00",7.5856976744186,180.999018,12.7240697674419,3,0.443663488372093,0,0.135390783179874
"2018-05-28 08:50:00",7.82811764705882,180.999018,12.7288235294118,3,0.472992078431373,0,0.14520928997591
"2018-05-28 09:00:00",7.67988235294118,181.013439388235,12.8567058823529,3,0.410882823529412,0.132958629971175,0.140896077445977
"2018-05-28 09:10:00",7.47141176470588,183.459447529412,13.1010588235294,3,0.362740235294117,2.25314498869922,0.158115962479637
"2018-05-28 09:20:00",7.52267441860465,172.303683,13.383488372093,3,0.344022558139535,3.48350482463471,0.158841722789518
"2018-05-28 09:30:00",7.83952941176471,176.153431552941,13.2088235294118,3,0.460875921568627,0.322433652425896,0.188103691642545
"2018-05-28 09:40:00",9.34964705882353,168.798523552941,12.9782352941176,3,0.737064941176473,4.2459616098017,0.172437885687653
"2018-05-28 09:50:00",7.77835294117647,167.241013623529,13.2090588235294,3,0.425709647058823,1.71673372717777,0.176826848383001
"2018-05-28 10:00:00",8.26988372093023,170.109192976744,13.09,3,0.525425193798449,1.10313371767505,0.213972566438442
"2018-05-28 10:10:00",7.72764705882353,170.240662376471,13.1801176470588,3,0.477533333333333,1.09275185932198,0.166052589756478
"2018-05-28 10:20:00",8.40541176470588,169.663806847059,13.2718823529412,3,0.561818352941177,1.16454065385739,0.198595728353723
