"time","wind_speed","wind_direction","ambient_temp","terrain","active_power","stdeviation","turbulence_intensity"
2015-03-03 17:07:00,4.765,268.30184798096,-10.8853333333333,3,0.131985999577778,1.1536599507498,0.188933612710361
2015-03-03 17:17:00,6.40194444444444,291.7410329486,-10.7905555555556,3,0.255722963166667,65.532016174753,0.137622077234116
2015-03-03 17:27:00,5.05666666666667,281.289141664967,-11.275,3,0.132521851851852,44.745494911542,0.0914879479418707
2015-03-03 17:37:00,4.68722222222222,255.7980548203,-12.4041666666667,3,0.114684816203704,42.6540588073408,0.227553400941883
2015-03-03 17:47:00,4.43277777777778,278.05124409665,-12.6455555555556,3,0.118402962703704,2.11530350939829,0.168291219094328
2015-03-03 17:57:00,3.11114285714286,267.942112900577,-12.756,3,0.0319152380571429,19.1763222866883,0.125829811872615
2015-03-03 18:07:00,4.98485714285714,284.893818796114,-12.9194285714286,3,0.132150475771429,69.5641399082349,0.131911808939037
2015-03-03 18:17:00,4.71444444444444,296.636506022017,-13.0713888888889,3,0.12073074087037,44.7080110574313,0.114699597047941
2015-03-03 18:27:00,4.05777777777778,283.84209271305,-13.1886111111111,3,0.0647285181666667,47.3084548169898,0.0681292427995152
2015-03-03 18:37:00,4.26583333333333,273.266334835033,-13.3183333333333,3,0.0869466670925926,71.9536208082089,0.0908756628479056
2015-03-03 18:47:00,4.46777777777778,279.174915524283,-13.3825,3,0.108400741388889,1.28239912499148,0.046859329267235
2015-03-03 18:57:00,4.73277777777778,278.017195645217,-13.39,3,0.121042036592593,1.16548440752794,0.0605518960159745
2015-03-03 19:07:00,4.20555555555556,281.691322828317,-13.3961111111111,3,0.080487037462963,17.0004556295877,0.0893022767698099
2015-03-03 19:17:00,3.00714285714286,244.734717665691,-13.6868571428571,3,0.0343939049142857,29.2785166062827,0.157632286558095
2015-03-03 19:27:00,2.58428571428571,252.190425348977,-13.7974285714286,3,0.0159651428380952,27.844714013155,0.0813797125261531
2015-03-03 19:37:00,2.81166666666667,266.719352859317,-13.9297222222222,3,0.0295801853333333,3.61504094787931,0.0983551511116055
2015-03-03 19:47:00,3.17666666666667,262.806584463333,-13.9847222222222,3,0.0411027778333333,1.34637153244541,0.120837964993037
2015-03-03 19:57:00,3.07111111111111,260.8657040255,-13.9791666666667,3,0.0337127775925926,1.12803191903887,0.100426052587363
2015-03-03 20:07:00,3.13277777777778,260.389002202283,-14.0222222222222,3,0.0410392591111111,0.870215913913528,0.0729885631217415
2015-03-03 20:17:00,3.29828571428571,255.201008473851,-14.0182857142857,3,0.0442977137523809,10.021375614735,0.105120477213563
2015-03-03 20:27:00,2.72138888888889,235.26969942375,-13.9783333333333,3,0.0371627776296296,0.918226828361962,0.109596451143665
2015-03-03 20:37:00,2.974,262.176462345189,-14.0257142857143,3,0.0242241903047619,63.2796572323775,0.086976132986244
2015-03-03 20:47:00,2.97259259259259,266.033056411311,-14.1385185185185,3,0.022104691308642,52.1815111527509,0.130900276398158
2015-03-03 20:57:00,2.75088235294118,258.175721706882,-14.2088235294118,3,0.0180815685490196,2.41420341659996,0.10295561649768
2015-03-03 21:07:00,3.90828571428571,256.599671794851,-14.2491428571429,3,0.057571619047619,0.818070279332956,0.105524200049125
2015-03-03 21:17:00,4.07194444444444,255.009031590333,-14.2688888888889,3,0.0691120367962963,0.848001176393182,0.0579180399704409
2015-03-03 21:27:00,4.02305555555556,254.566378855267,-14.1291666666667,3,0.0766303700925926,0.28476598780159,0.0624312908941799
2015-03-03 21:37:00,3.87194444444444,254.566378855267,-14.1675,3,0.0708501849444444,0.28476598780159,0.0474395958299632
2015-03-03 21:47:00,4.14027777777778,254.4982789626,-14.2647222222222,3,0.0748507400185185,0,0.0981560525958084
2015-03-03 21:57:00,4.00083333333333,253.2408998033,-14.3905555555556,3,0.0629490741111111,2.17844942551884,0.102429631735722
2015-03-03 22:07:00,3.29777777777778,250.4205206406,-14.4027777777778,3,0.0345192591851852,1.84949733028047,0.031552384054925
2015-03-03 22:17:00,3.928,250.513583604189,-14.5057142857143,3,0.0510855237714286,2.0416355372398,0.0406022453855194
2015-03-03 22:27:00,3.99611111111111,267.440003183583,-14.4341666666667,3,0.0662953704444444,38.6223002019569,0.0490138531399966
2015-03-03 22:37:00,4.38055555555556,277.5745351865,-14.2808333333333,3,0.0822509261111111,1.07665791662141,0.0539088058306732
2015-03-03 22:47:00,3.71194444444444,277.438331968433,-14.4013888888889,3,0.0414827777962963,0.998499253117099,0.11546518224266
2015-03-03 22:57:00,2.81086956521739,276.76619869667,-14.4417391304348,3,0.0104275362898551,0.475074167419034,0.070499898931324
2015-03-03 23:07:00,2.76066666666667,276.79817787334,-14.601,3,0.00703222222222222,0.675259530953575,0.0573260895384418
2015-03-03 23:17:00,2.7325,277.3702305255,-14.5666666666667,3,0.00748,2.11243155307205,0.0690170098513044
2015-03-04 00:07:00,1.965,304.1139985017,-14.6,3,6.66666666666667e-06,0.866791972029304,0.0365928669436174
2015-03-04 00:27:00,2.29,301.0544290272,-14.745,3,6.66666666666667e-06,6.92721687038628,0.103469485840573
2015-03-04 00:57:00,1.675,284.5158505323,-14.89,3,6.66666666666667e-06,0.859737898821849,0.0441638049319521
2015-03-04 01:47:00,1.37,279.0046590102,-14.83,3,6.66666666666667e-06,1.22581401363036,0.0202678784739053
2015-03-04 02:17:00,1.72,276.553011051,-14.89,3,6.66666666666667e-06,0,0.0227128139650039
2015-03-04 02:27:00,1.88333333333333,261.853161051,-14.7266666666667,3,6.66666666666667e-06,0,0.002060548327297
2015-03-04 02:37:00,1.594,257.44222699116,-14.69,3,6.66666666666667e-06,5.2401327521639,0.0662499133410705
2015-03-04 02:47:00,1.61,247.1533313152,-14.7933333333333,3,6.66666666666667e-06,3.24320411878215,0.0735979289191837
2015-03-04 02:57:00,1.26333333333333,243.0672753016,-14.9633333333333,3,6.66666666666667e-06,0.707732681537528,0.062669130785755
2015-03-04 03:07:00,2.015,261.240262017,-14.945,3,6.66666666666667e-06,26.8562069111172,0.0138800529786135
2015-03-04 03:17:00,1.72,292.4753749898,-15,3,6.66666666666667e-06,8.57503915455889,0.0455656147885979
2015-03-04 03:27:00,1.49666666666667,286.1469638271,-15.0166666666667,3,6.66666666666667e-06,1.20150608409126,0.0220776959886608
2015-03-04 03:57:00,2.7225,200.5946749677,-15,3,6.66666666666667e-06,1.99768749913969,0.0462218928802129
2015-03-04 04:07:00,2.55333333333333,199.7816196202,-15,3,6.66666666666667e-06,0.70197363026935,0.0440494920512239
2015-03-04 04:17:00,2.64333333333333,221.833037017,-15,3,6.66666666666667e-06,20.8358760726748,0.0614634314797861
2015-03-04 04:37:00,2.14,226.9372915119,-15.05,3,6.66666666666667e-06,0.866791972029304,0.0151418759766693
2015-03-04 04:47:00,2.82666666666667,227.5502059932,-15.0633333333333,3,6.66666666666667e-06,0,0.106118238855797
2015-03-04 04:57:00,2.28,235.712353017,-15,3,6.66666666666667e-06,1.41544752606946,0.0725081748036107
2015-03-04 05:07:00,3.09,225.71147077125,-15,3,6.66666666666667e-06,13.9150084925563,0.0497314096504032
2015-03-04 05:17:00,2.885,228.163113,-14.945,3,6.66666666666667e-06,1.22581401359997,0.17073044927167
2015-03-04 05:37:00,3.10625,267.06041025255,-14.8175,3,0.0158983331666667,1.42376691592574,0.0725673611606261
2015-03-04 05:47:00,3.56305555555556,266.963846334467,-14.7088888888889,3,0.0299788888333333,47.9082010698388,0.0343089104861792
2015-03-04 05:57:00,3.62444444444444,291.116670871783,-14.6408333333333,3,0.0337125928888889,3.27322386220335,0.0273721105997643
2015-03-04 06:07:00,3.61885714285714,294.967966718657,-14.508,3,0.0367942857142857,49.6129774475127,0.0240342218656657
2015-03-04 06:17:00,3.82944444444444,300.139784871133,-14.4394444444444,3,0.0475749998518519,1.58756824318454,0.0333981707990557
2015-03-04 06:27:00,4.16277777777778,295.441082461633,-14.4130555555556,3,0.0669285185185185,2.42301650498064,0.0416769837570404
2015-03-04 06:37:00,4.38542857142857,291.32291385888,-14.3828571428571,3,0.0725379048380952,2.22368901293902,0.0339944820899578
2015-03-04 06:47:00,3.80694444444444,289.856798662217,-14.3513888888889,3,0.0489046293518518,1.10236753029807,0.0354231642563968
2015-03-04 06:57:00,3.64257142857143,288.380958318463,-14.3165714285714,3,0.0394150477142857,1.36056382375102,0.0359468933825309
2015-03-04 07:07:00,3.45111111111111,282.847105344667,-14.2388888888889,3,0.0276362965555556,14.2873288825275,0.0318041701652616
2015-03-04 07:17:00,2.84222222222222,273.079873394367,-14.2022222222222,3,0.00713074074074074,2.15416950052864,0.0799115498752942
2015-03-04 07:27:00,2.80181818181818,244.4770072548,-14.1445454545455,3,0.00571878790909091,12.1440626554355,0.061844987624029
2015-03-04 07:37:00,2.855,238.660161418371,-13.9678571428571,3,0.00664285709523809,1.3988346171145,0.0539527946921884
2015-03-04 07:57:00,3.0225,281.45380276275,-13.6225,3,0.007673333,7.00206908917216,0.0851005835520801
2015-03-04 08:07:00,3.516,286.561449695914,-13.5251428571429,3,0.0325792379809524,1.98059383837284,0.0310901088793726
2015-03-04 08:17:00,3.44722222222222,283.056389683667,-13.3836111111111,3,0.0267188889259259,1.16496304293958,0.0470811191248368
2015-03-04 08:27:00,3.04771428571429,285.5213401104,-13.194,3,0.0137154284952381,47.5974881479793,0.0333484486208466
2015-03-04 08:37:00,2.77578947368421,299.186858220189,-13.0626315789474,3,0.00521614035087719,10.9676879070353,0.0353226097024371
2015-03-04 08:47:00,2.692,298.93334,-13.02,3,0.00369111111111111,2.83304085119283,0.0429772012312537
2015-03-04 08:57:00,1.705,305.952711051,-12.39,3,6.66666666666667e-06,0,0.205677148683091
2015-03-04 09:07:00,1.525,303.5010914949,-12.4175,3,6.66666666666667e-06,1.00087295099488,0.187280493148492
2015-03-04 09:17:00,2.285,303.5010840204,-12.245,3,6.66666666666667e-06,0,0.0189273449708366
2015-03-04 09:27:00,1.77,297.031734706029,-11.75,3,6.66666666666667e-06,1.3639659757523,0.0607861756552622
2015-03-04 09:37:00,1.216,296.1561470034,-11.758,3,6.66666666666667e-06,0,0.130289564062625
2015-03-04 09:47:00,1.335,296.76905376105,-11.665,3,6.66666666666667e-06,1.22581351529993,0.0652009718745662
2015-03-04 10:07:00,0,297.994875,-11.095,3,6.66666666666667e-06,0.866770126248101,0
2015-03-04 10:17:00,1.43333333333333,271.244461695,-8.99666666666667,3,6.66666666666667e-06,8.33836413722602,0.100476824243458
2015-03-04 10:37:00,1.675,215.2970109864,-6.345,3,6.66666666666667e-06,17.3286345610189,0.23596090063643
2015-03-04 10:47:00,1.52,223.87275,-4.6,3,6.66666666666667e-06,1.73358394405861,0.0908512558600157
2015-03-04 10:57:00,2.286,230.48818099932,-4.578,3,6.66666666666667e-06,23.6548104360077,0.138993110971252
2015-03-04 11:07:00,2.72666666666667,201.8179973152,-3.66333333333333,3,6.66666666666667e-06,1.22581351533243,0.106567408031543
2015-03-04 11:17:00,2.04,224.4881505,-1.7475,3,6.66666666666667e-06,37.2718057556529,0.108673170315794
2015-03-04 11:27:00,1.56,256.134354661,-0.565,3,6.66666666666667e-06,5.72902616112745,0.117759931284577
2015-03-04 11:37:00,1.186,244.57910710374,0.21,3,6.66666666666667e-06,0.695826633430344,0.127149356554138
2015-03-04 11:47:00,0.947142857142857,242.775406991743,-0.695714285714286,3,6.66666666666667e-06,1.38995248778555,0.0931000467672267
2015-03-04 11:57:00,1.745,192.0164344881,-2.795,3,6.66666666666667e-06,36.3837996975915,0.198106210694756
2015-03-04 12:07:00,0.779,209.29548289626,0.696,3,6.66666666666667e-06,1.21899977875238,0.104735362809961
2015-03-04 12:17:00,1.745,238.57508626785,0.45,3,6.66666666666667e-06,38.9207124980844,0.116247619478412
2015-03-04 12:27:00,1.386,191.04275160408,-3.434,3,6.66666666666667e-06,20.433395124304,0.148941088358279
2015-03-04 12:37:00,1.38,206.7212729694,0.25,3,6.66666666666667e-06,0,0.0731857338872348
2015-03-04 12:47:00,1.11166666666667,250.6231528407,-0.563333333333333,3,6.66666666666667e-06,5.66134209355233,0.100784302403394
2015-03-04 12:57:00,1.34,235.66377300255,0.18875,3,6.66666666666667e-06,8.3849886212156,0.165084700818989
2015-03-04 13:07:00,1.665,220.68960641088,-1.075,3,6.66666666666667e-06,19.0100066435646,0.129299065480941
2015-03-04 13:17:00,2.29,194.3598028992,-3.50727272727273,3,6.66666666666667e-06,12.0941181486165,0.0792360543457046
2015-03-04 13:27:00,1.63444444444444,196.513871091467,-4.23111111111111,3,6.66666666666667e-06,4.78484893265868,0.102837069088371
2015-03-04 13:37:00,1.446,288.06575478096,-2.358,3,6.66666666666667e-06,63.9382013672576,0.11101604502664
2015-03-04 13:47:00,1.12333333333333,254.0929846644,-1.86333333333333,3,6.66666666666667e-06,55.5581873475338,0.076739865783428
2015-03-04 13:57:00,2.742,282.80270729082,0.041,3,6.66666666666667e-06,5.21179753033638,0.119995762484227
2015-03-04 14:07:00,3.66785714285714,253.013335210157,-1.94071428571429,3,0.04574381,39.5425751418324,0.198385369096856
2015-03-04 14:17:00,2.835,220.1952940068,-3.45,3,0.0101233333333333,0,0.0214509909669481
2015-03-04 14:27:00,2.915,236.5312346542,-3.44666666666667,3,6.66666666666667e-06,6.27880848680435,0.183702534865919
2015-03-04 14:37:00,3.31777777777778,251.933880795533,-0.565555555555556,3,0.0397911103703704,74.99482170574,0.219946241382162
2015-03-04 14:47:00,3.93121212121212,240.9520545572,-2.84545454545455,3,0.0619959598787879,25.4377701207816,0.160015847056497
2015-03-04 14:57:00,3.61310344827586,247.318626199862,-3.78758620689655,3,0.0386579309655172,32.8011051697607,0.143991723684475
2015-03-04 15:07:00,3.58931034482759,283.699053794979,-2.02413793103448,3,0.0459857470344828,58.753656591135,0.12337592046992
2015-03-04 15:17:00,4.14361111111111,253.962642733367,-2.9975,3,0.0666722221851852,59.2238562428292,0.130540123654243
2015-03-04 15:27:00,3.815,206.857463314717,-3.90055555555556,3,0.058516481537037,1.20025374896277,0.127688578499218
2015-03-04 15:37:00,3.35,235.746859180408,-4.00653846153846,3,0.0393789742564103,19.7326440002744,0.141445799236829
2015-03-04 15:47:00,3.08791666666667,173.8986580839,-4.08833333333333,3,0.0193208334722222,6.21509576987571,0.0888043725115174
2015-03-04 15:57:00,2.95916666666667,232.258458339,-2.54833333333333,3,0.0117188888333333,98.6086421593676,0.0838224177667884
2015-03-04 16:07:00,2.81692307692308,251.311587155677,-1.92769230769231,3,0.0107753846153846,73.1402107190874,0.0909952268729951
2015-03-04 16:17:00,2.148,277.5336804,-2.56,3,0.000198666666666667,39.9571134955283,0.0842629488173605
2015-03-04 16:27:00,2.5825,276.24656925765,-2.125,3,6.66666666666667e-06,14.3706975744394,0.0873290306681032
2015-03-04 16:37:00,3.1384,281.362288849656,-1.298,3,0.01895493328,60.1365241671637,0.0846639665399025
2015-03-04 16:47:00,3.51742857142857,277.023292741303,-2.42457142857143,3,0.0408443809714286,80.6245231901244,0.153020560821799
2015-03-04 16:57:00,3.3403125,255.754577444513,-2.9909375,3,0.0242270832083333,107.518641033273,0.109853184814604
2015-03-04 17:07:00,3.51527777777778,283.265779756517,-3.34777777777778,3,0.0388570374074074,61.6910772303817,0.156692368513249
2015-03-04 17:17:00,3.93571428571429,253.147544880651,-4.57942857142857,3,0.0671700956952381,58.6219884760668,0.086081080009997
2015-03-04 17:27:00,4.34166666666667,260.184697292133,-5.01583333333333,3,0.0969359259444444,1.3154463793245,0.0918001783110252
2015-03-04 17:37:00,4.49333333333333,256.7796519983,-8.2375,3,0.096829073962963,0.83668313973012,0.0727930803207966
2015-03-04 17:47:00,4.14555555555556,290.988826558767,-8.28861111111111,3,0.0661481482407407,44.6676882836857,0.064281811194727
2015-03-04 17:57:00,3.41861111111111,293.7385556899,-8.30166666666667,3,0.0269711112222222,2.61248479486643,0.0499276662719994
2015-03-04 18:07:00,2.98535714285714,293.879621382643,-8.45428571428571,3,0.0121159523809524,2.49025390233128,0.0298581366333421
2015-03-04 18:27:00,2.52888888888889,291.252861051,-8.89,3,0.00408740740740741,0,0.0459349019322692
2015-03-04 18:37:00,2.88111111111111,297.111266468433,-8.96027777777778,3,0.0139803702962963,37.9467870954019,0.0434263629896508
2015-03-04 18:47:00,2.53230769230769,305.481250255615,-9,3,0.00481846153846154,1.17772476748506,0.0452392074017824
