"time","wind_speed","wind_direction","ambient_temp","terrain","active_power","stdeviation","turbulence_intensity"
2015-12-31 00:07:00,4.37967032967033,279.0046689762,-4.42912087912088,3,0.0900586080586081,0,0.0508017058573992
2015-12-31 00:17:00,4.77161290322581,274.101393332716,-4.63193548387097,3,0.114716845878136,3.44824444122322,0.114687720228494
2015-12-31 00:27:00,5.13086956521739,271.663080221054,-4.60391304347826,3,0.143463768115942,0.127801503935361,0.0920343415709692
2015-12-31 00:37:00,3.87521276595745,271.662796726845,-4.66404255319149,3,0.0877659574468085,0.126434603630498,0.103745489499631
2015-12-31 00:47:00,5.915,271.676996304613,-4.44877777777778,3,0.26142962962963,0.258424284715247,0.11426373126032
2015-12-31 00:57:00,5.70380434782609,271.663080221054,-4.46782608695652,3,0.226340579710145,0.127801503935361,0.0635997204247487
2015-12-31 01:07:00,6.17977777777778,271.676996636813,-4.532,3,0.2846,0.181706286995411,0.0897549511137577
2015-12-31 01:17:00,6.34725274725275,271.676697289081,-4.58450549450549,3,0.3023663003663,0.180716550602047,0.0759469446547702
2015-12-31 01:27:00,5.28340425531915,271.675837460489,-4.67936170212766,3,0.179567375886525,0.177841612965957,0.0971105886292764
2015-12-31 01:37:00,4.554,271.663376315007,-4.69088888888889,3,0.109748148148148,0.129213718120575,0.116614359769838
2015-12-31 01:47:00,3.29786516853933,271.6497559932,-4.84044943820225,3,0.0276928838951311,0,0.0644030328782897
2015-12-31 01:57:00,2.47372549019608,261.896955328741,-4.91764705882353,3,0.00703267973856209,8.57910089085176,0.0556746296648919
2015-12-31 02:07:00,2.82584269662921,259.966250691748,-4.90786516853933,3,0.0174606741573034,4.84390459541382,0.0691413030533588
2015-12-31 02:17:00,3.01376344086021,264.3048189762,-4.84924731182796,3,0.0215483870967742,0,0.0511933574903629
2015-12-31 02:27:00,2.98449438202247,264.3048189762,-4.78988764044944,3,0.0167191011235955,0,0.0670204858646851
